"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=419&queryText%3DAutomotive+MATLAB",2014/02/11 19:40:45
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"Demo abstract: AutoPlug — An automotive test-bed for ECU testing, validation and verification","Drolia, U.; Zhenyan Wang; Vemuri, S.; Behl, M.; Mangharam, R.","Dept. Electr. & Syst. Eng., Univ. of Pennsylvania, Philadelphia, PA, USA","Information Processing in Sensor Networks (IPSN), 2011 10th International Conference on","12-14 April 2011","2011","","","131","132","In 2010, over 20.3 million vehicles were recalled. Software issues related to automotive controls such as to cruise control, anti-lock braking system, traction control and stability control, account for an increasingly large percentage of the overall vehicles recalled. We have developed AutoPlug, an automotive Electronic Controller Unit (ECU) test-bed to diagnose, test, validate and verify controls software. AutoPlug consists of multiple ECUs interconnected by a CAN bus, a race car driving simulator which behaves as the plant model and a vehicle safety and performance monitor in Matlab. As the ECUs drive the simulated vehicle, the physics-based simulation provides feedback to the controllers in terms of acceleration, yaw, friction and vehicle stability. This closed-loop platform is then used to evaluate multiple vehicle control software modules such as traction, stability and cruise control. With this test-bed we are aim to develop ECU software diagnosis and testing to evaluate the effect on the stability and performance of the vehicle. Code updates can be executed via a smart phone so drivers may remotely “patch” their vehicle. We will demonstrate a functioning closed-loop automotive test-bed to show the capabilities and challenges of remote code updates for vehicle recalls management.","","978-1-61284-854-9","978-1-4503-0512-9","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5779080","Real-time systems;control systems;cyber-physical systems","Acceleration;Automotive engineering;Software;Stability analysis;Testing;Vehicles;Wheels","automobiles;automotive electronics;braking;control engineering computing;controller area networks;position control;program testing;traction","AutoPlug;CAN bus;ECU software diagnosis;ECU software testing;ECU testing;ECU validation;ECU verification;Matlab;anti-lock braking system;automotive controls;automotive electronic controller unit;automotive test-bed;closed-loop platform;cruise control;physics-based simulation;race car driving simulator;smart phone;traction control;vehicle control software modules;vehicle safety;vehicle stability control","","","","0","","","","","20110527","","IEEE","","IEEE Conference Publications"
"Identification of dynamic linear models of automotive palm bio-diesel engine for real-time speed control applications","Azuwir, M.N.; Abdulmuin, M.Z.; Adom, A.H.","Sch. of Manuf. Eng., Univ. Malaysia Perlis, Arau, Malaysia","Modeling, Simulation and Applied Optimization (ICMSAO), 2011 4th International Conference on","19-21 April 2011","2011","","","1","6","This paper describes the black-box modeling of automotive palm bio-diesel engine based on real-time data. The models derived are for the development of real-time self tuning speed controller purposes. Assuming a discrete time form for the system model, an Autoregressive eXogenous (ARX) model structure was selected in this work. Real-time data obtained using a computer-based data acquisition system from a 2.0L automotive diesel engine test-bed unit were used for modeling. A Pseudo-Random Binary Sequence (PRBS) with maximum lengths sequence of 31 has been used as the input signal to determine the dynamic model of automotive palm diesel engine at low, medium and high speed range (around 1300, 2150 and 3250 rpm). The input and output signals were interfaced to the plant via Matlab programming. A recursive estimation algorithm, Recursive Least Squares (RLS) method, was used to estimate of the parameters of the models. Finally, model validation test was done by plotting the output predicted by the model and comparing it with the measured output.","","978-1-4577-0003-3","","10.1109/ICMSAO.2011.5775522","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5775522","","Biofuels;Biological system modeling;Computational modeling;Data models;Engines;Mathematical model;Predictive models","autoregressive processes;binary sequences;biofuel;diesel engines;least squares approximations;velocity control","Matlab programming;automotive diesel engine;automotive palm bio-diesel engine;autoregressive exogenous model;black-box modeling;computer-based data acquisition system;discrete time;dynamic linear models;pseudo-random binary sequence;real-time self tuning speed controller;real-time speed control;recursive estimation;recursive least squares method;system model","","","","0","","16","","","20110527","","IEEE","","IEEE Conference Publications"
"A millimeter-wave FMCW radar system simulator for automotive applications including nonlinear component models","Dudek, M.; Kissinger, D.; Weigel, R.; Fischer, G.","Inst. for Electron. Eng., Friedrich-Alexander Univ., Erlangen, Germany","Radar Conference (EuRAD), 2011 European","12-14 Oct. 2011","2011","","","89","92","A fully differential millimeter wave frequency modulated continuous wave (FMCW) radar architecture is built up in Agilent's RF design and system simulation environment ADS<sup>®</sup> to investigate the influence of RF impairments on system level on the target signal. To take also the surroundings of the automotive scenario into account a 3D ray tracing channel simulator is coupled in a Matlab<sup>®</sup> co-simulation providing realistic data of the traffic situation. Therefore investigations on the performance of the radar frontend in an automotive long range radar (LRR) application are enabled, the functionality of the circuitry can be verified and components designed in the most beneficial way, so that the best performance is achieved with the available resources. For nonlinear behavior the frontend components are parameterized according to recently published values for 77GHz SiGe circuits. The functionality of the complete simulation environment is demonstrated by calculating a typical traffic situation.","","978-1-4577-1156-5","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6101050","FMCW;automotive radar;millimeter-wave radar;modeling;nonlinear circuits;simulation","Automotive engineering;Integrated circuit modeling;Radar cross section;Receivers;Silicon germanium","CW radar;FM radar;Ge-Si alloys;mathematics computing;millimetre wave radar;radar computing;ray tracing;road vehicle radar","3D ray tracing channel simulator;ADS system simulation environment;Agilent RF design;Matlab cosimulation;RF impairments;SiGe;automotive LRR application;automotive applications;automotive long-range radar application;frequency 77 GHz;frequency modulated continuous wave radar architecture;frontend components;fully-differential millimeter-wave FMCW radar system simulator;nonlinear behavior;nonlinear component models;radar frontend;traffic situation","","","","0","","11","","","20111212","","IEEE","","IEEE Conference Publications"
"An application of integrated CASE/CACSD to automotive powertrain systems","Butts, K.R.","Dept. of Powertrain Control Syst., Ford Res. Lab., Dearborn, MI, USA","Computer-Aided Control System Design, 1996., Proceedings of the 1996 IEEE International Symposium on","15-18 Sep 1996","1996","","","339","345","Recently, it has been proposed that the integration of traditional Computer Aided Software/Systems Engineering (CASE) and Computer Aided Control Systems Design (CACSD) tools would provide improved hybrid systems development support for the automotive powertrain control community. In this paper, we present the application of two new CASE/CACSD products to a simplified powertrain system model. These two tools are (1) a co-code generation interface between the CASE modeling tool Statemate and the CACSD tool MATRIX and (2) structured and hybrid modeling extensions to MATLAB and SIMULINK. A discussion of each tool's capabilities and limitations, in the context of automotive powertrain control, is included","","0-7803-3032-3","","10.1109/CACSD.1996.555315","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=555315","","Application software;Automotive engineering;Computer aided software engineering;Control systems;Mathematical model;Mechanical power transmission;Power engineering computing;Power system modeling;Software systems;Software tools","automobile industry;computer aided software engineering;control system CAD;digital simulation;systems engineering","CACSD tool MATRIX;CASE modeling tool Statemate;MATLAB;SIMULINK;automotive powertrain systems;co-code generation interface;computer aided control systems design;computer aided software/systems engineering;hybrid systems development support;integrated CASE/CACSD","","","","6","","14","","","20020806","15 Sep 1996-18 Sep 1996","IEEE","","IEEE Conference Publications"
"Design, analysis and torque control of low voltage high current SRM for small automotive applications","Ruba, M.; Fodorean, D.","Dept. of Electr. Machines & Drives, Tech. Univ. of Cluj-Napoca, Cluj-Napoca, Romania","EUROCON, 2013 IEEE","1-4 July 2013","2013","","","1498","1503","The present paper deals with the design, finite element analysis (FEA) validation and the direct instantaneous torque control (DITC) if a low voltage switched reluctance machine (SRM) for small automotive applications. The machine proposed is a low voltage and high current structure able to develop the power requested by the application. The design procedure meets difficulties and solves them in manner of core saturation at high current and high power density. The analytical design procedure is detailed for the proposed machine. Discussing of high phase currents, a validation of the design needs to be approached, based on FEA method. The direct instantaneous torque control (DITC) is employed as the machine is addressed to automotive applications. As it is known that the torque ripples of the SRM are high when using only hysteresis control of the currents hence these will create discomfort to the driver. With DITC, the torque can be smoothened in order to obtain increased comfort of the passenger. In order to implement DITC method, a Matlab Simulink program was created to simulate the SRM, based on lookup tables containing the flux and torque variations function the current and rotor position, fetched from the FEA model of the machine. The program created this way offers the possibility of fast simulation of the machine and allows in the same time the possibility of implementing several control procedures.","","978-1-4673-2230-0","","10.1109/EUROCON.2013.6625176","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6625176","DITC;FEA;automobile applications;switched reluctance machine (SRM)","Magnetic flux;Reluctance motors;Rotors;Stator windings;Torque","automotive engineering;control system synthesis;electric current control;finite element analysis;machine control;reluctance machines;table lookup;torque control;transport control;voltage control","DITC;FEA;Matlab Simulink program;core saturation;direct instantaneous torque control design;finite element analysis;flux variation function;high phase current position;hysteresis current control;lookup table;low voltage high current SRM;power density;rotor position;small automotive application;switched reluctance machine;torque ripple;torque variation function","","","","0","","","","","20131010","","IEEE","","IEEE Conference Publications"
"Automotive sketch processing for reverse transformation into 3-D","Qiang Li; Changhai Yang; Newman, R.M.","Coll. of Automotive Eng., Jilin Univ., Changchun, China","Computer-Aided Industrial Design & Conceptual Design, 2009. CAID & CD 2009. IEEE 10th International Conference on","26-29 Nov. 2009","2009","","","1267","1272","This paper introduces a way to make automotive sketches ready for 2D to 3D reverse transformation. Three aspects of problems are discussed including the pre-processing of sketches outside computer, the processing of pre-processed sketches inside computer, and the extraction of features. Some of sketch processing algorithms are implemented using the MATLAB image processing toolbox. The work describe here is concerned with the production of a feasible routine, from the point of view of application, which is capable of dealing with the real world characteristics of automotive sketches. The combined algorithms, which are discussed in this chapter, have been found to be useful.","","978-1-4244-5266-8","978-1-4244-5268-2","10.1109/CAIDCD.2009.5374993","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5374993","Feature extraction;automotive sketches;image processing","Art;Automobiles;Automotive engineering;Design engineering;Educational institutions;Feature extraction;Image edge detection;Image processing;MATLAB;Shape","CAD;automotive engineering;computer graphics;feature extraction;image processing;product development;production engineering computing","3D reverse transformation;MATLAB image processing toolbox;automotive sketch processing;feature extraction","","","","0","","6","","","20100108","","IEEE","","IEEE Conference Publications"
"A comparative study of different control techniques for an induction motor fed by a Z-source inverter for electric vehicles","Ellabban, O.; Van Mierlo, Joeri; Lataire, Philippe","Dept. of Electr. Eng. & Energy Technol., Vrije Univ. Brussel, Brussels, Belgium","Power Engineering, Energy and Electrical Drives (POWERENG), 2011 International Conference on","11-13 May 2011","2011","","","1","7","This paper presents a comparative study of the most significant control methods (scalar control (V/F), indirect field oriented control (IFOC) and direct torque control (DTC)) for an induction motor fed by a Z-source inverter (ZSI) for automotive applications. The three control techniques are implemented using PWM voltage modulation. The comparison is based on various criteria including: the motor dynamic performance, the speed and torque ripples, the ac current harmonic content, the control algorithm implementation complexity, the ZSI performance and the overall system efficiency. The study is done by MATLAB simulation of a 15 kW induction motor fed by a high performance Z-source inverter. The simulation results indicates that, the IFOC seems to be the best control techniques suitable for controlling an induction motor fed by a ZSI for automotive applications. In addition, this paper proves that, all control methods used for the voltage source inverter (VSI) can be applied for the ZSI and gaining its advantages.","2155-5516","978-1-4244-9845-1","978-1-4244-9843-7","10.1109/PowerEng.2011.6036554","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6036554","","Control systems;Induction motors;Inverters;Modulation;Stators;Torque;Voltage control","PWM invertors;electric vehicles;induction motors;machine vector control;mathematics computing;torque control","AC current harmonic content;DTC;IFOC;Matlab simulation;PWM voltage modulation;VSI;Z-source inverter;ZSI;ZSI performance;automotive applications;comparative study;direct torque control;electric vehicles;indirect field oriented control;induction motor;motor dynamic performance;speed ripples;torque ripples;voltage source inverter","","","","5","","17","","","20111010","","IEEE","","IEEE Conference Publications"
"Rule Checking within the Model-Based Development of Safety-Critical Systems and Embedded Automotive Software","Farkas, T.; Grund, D.","Fraunhofer Inst. for Open Commun. Syst.","Autonomous Decentralized Systems, 2007. ISADS '07. Eighth International Symposium on","21-23 March 2007","2007","","","287","294","Safety and reliability cannot be tested into technical software systems on embedded control units after their development. Preventive actions have to be taken in respect of safety and reliability. An automatic and tool supported check of custom rules, industry standards and enterprise wide guidelines can support the quality assurance process. In the domain of automotive software engineering there is a lack of automatic checking for standard conformance. Especially, a formal and tool independent notation of rules to follow is missing. In this paper, the model-based development of automotive vehicle functions with the tools MATLAB, Simulink and Stateflow is taken as an example to show how textual rules describing standards to be met can be transformed into a formal notation using the open standards MOF and OCL. Thereafter these rules can be checked automatically. The feasibility of this approach is shown by a software demonstrator","","0-7695-2804-X","","10.1109/ISADS.2007.66","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4144682","","Automatic control;Automotive engineering;Control systems;Embedded software;Mathematical model;Software safety;Software systems;Software testing;Standards development;System testing","automotive engineering;embedded systems;knowledge based systems;software engineering","MATLAB;Simulink;Stateflow;automotive software engineering;embedded automotive software;embedded control units;reliability;rule checking;safety-critical systems;technical software systems","","","","0","","26","","","20070402","","IEEE","","IEEE Conference Publications"
"DSP control of DC/DC boost converter for Fuel Cell based Hybrid Electric Vehicle","Kumaran, S.K.; Santha, K. R.","Dept. of EEE, Sri Venkateswara Coll. of Eng., Chennai, India","Advances in Engineering, Science and Management (ICAESM), 2012 International Conference on","30-31 March 2012","2012","","","409","414","Automotive companies have turned their concentration towards the fuel cell powered hybrid vehicle research, since it offers reduced emission and also saves our nature. The fuel economy is also considerably improved due to the plenty of source availability. The core technology behind such development of fuel cell for automotive applications is the “Power electronics”. The Power electronics influence in developing greener and safer vehicle transportation system is much more. This paper presents the efficient DC/DC boost converter topology used to interface fuel cells to the motor controllers in Fuel Cell Hybrid Electric Vehicles (FCHEV's).The main aim of this paper is to present a simple and practical boost converter topology with a coordinated control that can regulate the output voltage and the input current simultaneously. Design of digital controllers based on frequency response method is analyzed. And for choosing the PID gains the trial and error approach has been followed keeping the controller requirements as objective. The performance of proposed power conditioning system is evaluated in simulation results. MATLAB is used as tool for evaluating the boost converter dynamics and controller performance estimation. DSP processor can be used to implement the controller.","","978-1-4673-0213-5","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6216150","DSP Processors;Design of boost converter;Fuel cell Hybrid Electric vehicle;Less overshoot;PID controller design;SISO for control systems","Application software;Computer languages;Fuels;Heating;Tin","DC-DC power convertors;air pollution control;automobiles;digital control;electric current control;fuel cell vehicles;fuel economy;hybrid electric vehicles;three-term control;voltage control","DC-DC boost converter topology;DSP control;DSP processor;FCHEV;Matlab;PID gains;automotive companies;boost converter dynamic evalution;controller performance estimation;coordinated control;digital controllers;emission reduction;frequency response method;fuel cell-based hybrid electric vehicle;fuel economy;green vehicle transportation system;input current regularizion;motor controllers;output voltage regulation;power conditioning system;power electronics;trial-and-error approach;vehicle transportation system safety","","","","0","","8","","","20120614","","IEEE","","IEEE Conference Publications"
"Test profiling for usage models by deriving metrics from component-dependency-models","Luchscheider, P.; Siegl, S.","Dept. of Comput. Sci. 7, Univ. Erlangen-Nuremberg, Erlangen, Germany","Industrial Embedded Systems (SIES), 2013 8th IEEE International Symposium on","19-21 June 2013","2013","","","196","204","In industry, embedded systems become complex multiple functionality devices. Research and industry have investigated the issue, how to derive test cases to cover test requirements within minimal time. For the automation of all activities related to testing tool support is available. Yet, one question is getting increasingly difficult: How to derive good, i.e. significant test cases, embracing requirements from an external perspective and incorporating knowledge about the internal design and architecture of the system under test (SUT). In this paper we present the use of internal dependences and implementation metrics in combination with an exterior view on the basis of requirements with the aim to profile the test model for the generation of good, i.e. significant test cases. The incorporation of different sources of knowledge of the SUT into test generation reduces the effort to determine test cases for different test goals independently while recreating the knowledge of the SUT in each test process step. We applied the method to a real implementation of automotive functionality in the thermal control unit of a German OEM, that was designed in Matlab Simulink and architectured in AUTOSAR 3.2. The existing test suites were linked with the internal dependences of the Matlab Code, as to assess the reachability of the existing test cases already on the implementation model. In a next step, model metrics were calculated for the implementation modules. They were set into relation with the test cases and code coverage. In doing so, we profiled the test cases and assessed the significance and expressiveness of the model metrics.","","","","10.1109/SIES.2013.6601492","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6601492","AUTOSAR;Centrality;Component-Dependency-Model;Cyclomatic Complexity;Matlab;Metrics;Simulink;Test Profiling;Thermal Control System;Usage Model","Analytical models;Complexity theory;MATLAB;Mathematical model;Measurement;Testing","automatic test software;automotive engineering;embedded systems;program testing;software architecture;software metrics","AUTOSAR 3.2;German OEM;Matlab Code;Matlab Simulink;SUT architecture;SUT design;automotive functionality;complex multiple functionality devices;component dependency models;embedded systems;implementation metrics;internal dependences;model metrics;system under test;test case determination;test case reachability;test generation;test model;test profiling;test requirements;testing tool support;thermal control unit;usage models","","","","0","","22","","","20130919","","IEEE","","IEEE Conference Publications"
"Integrated mathematical model of proton exchange membrane fuel cell stack (PEMFC) with automotive synchronous electrical power drive","Di Dio, V.; La Cascia, D.; Liga, R.; Miceli, R.","D.I.E.T.T., Univ. of Palermo, Palermo","Electrical Machines, 2008. ICEM 2008. 18th International Conference on","6-9 Sept. 2008","2008","","","1","6","In this work, the mathematical dynamical model of a PEMFC stack has been developed and implemented in Matlab environment. Lots of simulations have been executed in two different load conditions. Firstly with a resistive load and finally with a synchronous electrical power drive in automotive load conditions. The innovation in this field consists in the integration in PEMFC stack mathematical dynamic model of a synchronous electrical power drive one for automotive purposes. As regards the simulations with a synchronous electrical power drive, the complete mathematical model allows to evaluate the PEMFC stack performances and electrochemical efficiency. This represents a useful design tool.","","978-1-4244-1735-3","978-1-4244-1736-0","10.1109/ICELMACH.2008.4800045","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4800045","","Automotive engineering;Biomembranes;Chemicals;Employee welfare;Fuel cells;Mathematical model;Protons;Road vehicles;Temperature;Vehicle dynamics","automobiles;electric drives;fuel cell vehicles;proton exchange membrane fuel cells","Matlab environment;PEMFC stack;automotive synchronous electrical power drive;electrochemical efficiency;integrated mathematical dynamical model;proton exchange membrane fuel cell;resistive load","","","","12","","12","","","20090316","","IEEE","","IEEE Conference Publications"
"Slicing MATLAB Simulink models","Reicherdt, R.; Glesner, S.","Tech. Univ., Berlin, Germany","Software Engineering (ICSE), 2012 34th International Conference on","2-9 June 2012","2012","","","551","561","MATLAB Simulink is the most widely used industrial tool for developing complex embedded systems in the automotive sector. The resulting Simulink models often consist of more than ten thousand blocks and a large number of hierarchy levels. To ensure the quality of such models, automated static analyses and slicing are necessary to cope with this complexity. In particular, static analyses are required that operate directly on the models. In this article, we present an approach for slicing Simulink Models using dependence graphs and demonstrate its efficiency using case studies from the automotive and avionics domain. With slicing, the complexity of a model can be reduced for a given point of interest by removing unrelated model elements, thus paving the way for subsequent static quality assurance methods.","0270-5257","978-1-4673-1066-6","978-1-4673-1065-9","10.1109/ICSE.2012.6227161","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6227161","Dependence Analysis;MATLAB;Simulink;Slicing","Analytical models;Context;Context modeling;Data models;Embedded systems;MATLAB;Switches","automotive engineering;avionics;digital simulation;embedded systems;graph theory;mathematics computing;quality assurance","MATLAB Simulink model slicing;automated static analysis;automotive sector;avionics domain;dependence graphs;embedded systems;industrial tool;static quality assurance methods","","","","1","","21","","","20120628","","IEEE","","IEEE Conference Publications"
