"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=279&queryText%3DAutomotive+Simulink",2014/02/11 19:42:28
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"Automating the design flow for distributed embedded automotive applications: Keeping your time promises, and optimizing costs, too","Buker, M.; Damn, W.; Ehmen, G.; Metzner, A.; Stierand, I.; Thaden, E.","OFFIS, Germany","Industrial Embedded Systems (SIES), 2011 6th IEEE International Symposium on","15-17 June 2011","2011","","","156","165","We address the complete design flow from specification models of new automotive functions captured in Matlab-Simulink to their distributed execution on hierarchical bus-based electronic architectures hosting the release of already deployed automotive functions. We propose an automated design space exploration process resulting in a cost-optimized extension of the existing target hardware and an allocation of balanced task structures automatically derived from the specification model on this modified target hardware which is sufficient to guarantee both system-level timing requirements and deadlines extracted from the Matlab-Simulink specification model.","","978-1-61284-818-1","978-1-61284-819-8","10.1109/SIES.2011.5953658","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5953658","","Analytical models;Computer architecture;Computer languages;Hardware;Resource management;Space exploration;Timing","CAD;automotive engineering;embedded systems;mathematics computing;production engineering computing","Matlab- Simulink;automated design space exploration process;balanced task allocation;cost optimization;design flow automation;distributed embedded automotive applications;hierarchical bus-based electronic architectures","","","","0","","25","","","20110714","","IEEE","","IEEE Conference Publications"
"Configuring Variant-rich Automotive Software Architecture Models","Weiland, J.","DaimlerChrysler AG, Stuttgart","Automotive Electronics, 2006. The 2nd IEE Conference on","20-21 March 2006","2006","","","73","80","The automotive industry is characterized by numerous of product variants, often driven by embedded software. Significant are concepts for modelling variability in the software architecture and management of variability during software development. This presentation describes concepts for managing and modelling variability in variant rich Simulink architecture models. This is a precondition for a partly automation of variant configuration of embedded automotive software.","","0-86341-609-8","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4123428","","","automobile industry;electronic engineering computing;software architecture;software management","Simulink architecture models;automotive industry;embedded automotive software;embedded software;modelling variability;partly automation;product variants;software architecture;software management","","","","0","","","","","20070312","","IET","","IET Conference Publications"
"Automated validation of software models","Sims, S.; Cleaveland, R.; Butts, K.; Ranville, S.","","Automated Software Engineering, 2001. (ASE 2001). Proceedings. 16th Annual International Conference on","26-29 Nov. 2001","2001","","","91","96","The paper describes the application of an automated verification tool to a software model developed at Ford Motor Company. Ford already has in place an advanced model-based software development framework that employs the Matlab(R), Simulink(R), and Stateflow(R) modeling tools. During this project, we applied the invariant checker Salsa to a Simulink(R)/Stateflow(R) model of automotive software to check for nondeterminism, missing cases, dead code, and redundant code. During the analysis, a number of anomalies were detected that had not been found during manual review. We argue that the detection and correction of these problems demonstrates a cost-effective application of formal verification that elevates our level of confidence in the model.","1938-4300","0-7695-1426-X","","10.1109/ASE.2001.989794","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=989794","","Application software;Automotive engineering;Biomedical engineering;Computer industry;Computer languages;Mathematical model;Programming;Software packages;Software performance;Software tools","automatic programming;automobiles;formal specification;program verification","Ford Motor Company;Matlab;Salsa;Simulink;Stateflow;advanced model-based software development framework;anomaly detection;automated software model validation;automated verification tool;automotive software;dead code;formal verification;invariant checker;missing cases;modeling tools;nondeterminism;redundant code","","","","6","","","","","20020807","","IEEE","","IEEE Conference Publications"
"Observability Checking to Enhance Diagnosis of Real Time Electronic Systems","Khlif, M.; Shawky, M.","Heudiasyc UMR 6599, Univ. de Technol. de Compiegne, Compiegne","Distributed Simulation and Real-Time Applications, 2008. DS-RT 2008. 12th IEEE/ACM International Symposium on","27-29 Oct. 2008","2008","","","69","74","This paper describes a new property checking approach in order to enhance the diagnosis ability of an electronic embedded system, included in an automotive application. We consider functional diagnosis that is not necessarily oriented towards electronic components, and may result from flaws in the design process. The idea is, at the highest levels of the design procedure, to be able to assess the observability degree of the aimed system. Our approach is based on the analysis of the system simulation results. It allows checking the observability property in a real time electronic system in order to improve its diagnosis capacity.To reach this objective, we have set up an iterative modeling process. The model of the real time electronic system represents the input for the simulation step, which precedes the property checking. It is possible to model the system in two different ways: either with a combined architectural and functional modeling using SystemC, or solely functional modeling using Matlab/Simulink. Then, we check the observability property of the system, if it is not verified, our contribution consists in adding a feedback to the modeling step to improve the model. Otherwise, we validate the result through a test in an electronic automotive platform using as input the Simulink model used for the simulation step.","1550-6525","978-0-7695-3425-1","","10.1109/DS-RT.2008.18","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4700105","Observability;co-simulation;comodeling;property checking;real time system diagnosis","Analytical models;Automotive applications;Electronic components;Electronic equipment testing;Embedded system;Feedback;Mathematical model;Observability;Process design;Real time systems","electronic engineering computing;iterative methods;mathematics computing;observability","Matlab-Simulink;SystemC;electronic embedded system;iterative modeling process;observability checking;property checking;real time electronic system diagnosis","","","","2","","23","","","20081208","","IEEE","","IEEE Conference Publications"
"An application of integrated CASE/CACSD to automotive powertrain systems","Butts, K.R.","Dept. of Powertrain Control Syst., Ford Res. Lab., Dearborn, MI, USA","Computer-Aided Control System Design, 1996., Proceedings of the 1996 IEEE International Symposium on","15-18 Sep 1996","1996","","","339","345","Recently, it has been proposed that the integration of traditional Computer Aided Software/Systems Engineering (CASE) and Computer Aided Control Systems Design (CACSD) tools would provide improved hybrid systems development support for the automotive powertrain control community. In this paper, we present the application of two new CASE/CACSD products to a simplified powertrain system model. These two tools are (1) a co-code generation interface between the CASE modeling tool Statemate and the CACSD tool MATRIX and (2) structured and hybrid modeling extensions to MATLAB and SIMULINK. A discussion of each tool's capabilities and limitations, in the context of automotive powertrain control, is included","","0-7803-3032-3","","10.1109/CACSD.1996.555315","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=555315","","Application software;Automotive engineering;Computer aided software engineering;Control systems;Mathematical model;Mechanical power transmission;Power engineering computing;Power system modeling;Software systems;Software tools","automobile industry;computer aided software engineering;control system CAD;digital simulation;systems engineering","CACSD tool MATRIX;CASE modeling tool Statemate;MATLAB;SIMULINK;automotive powertrain systems;co-code generation interface;computer aided control systems design;computer aided software/systems engineering;hybrid systems development support;integrated CASE/CACSD","","","","6","","14","","","20020806","15 Sep 1996-18 Sep 1996","IEEE","","IEEE Conference Publications"
"JMAAB Plant Modeling Guidelines and vehicle architecture","Ohata, A.; Komori, S.","Toyota Motor Corp., Japan","ICCAS-SICE, 2009","18-21 Aug. 2009","2009","","","484","487","Plant Modeling Working Group (PM-WG) of Japan Matlab<sup>reg</sup> Automotive Advisory Board (JMAAB) developed ldquoPlant Modeling Guidelines using Matlab<sup>reg</sup>rdquo with the collaboration of automotive companies and released the guidelines accompanied by a sample vehicle model in 2008. They recommend the vehicle model architecture and how to draw vehicle models with the good portability and readability. PM-WG has introduced a new capability called Two-Way-Connection (TWC) into Simulink<sup>reg</sup> which allows us to draw models with the intuitive physical image assembling parts. The sample model was constructed based on TWC. The guidelines intend to be referenced in other plant modeling tools because TWC can be a bridge between a tool based on causal modeling (signal flow or data flow mechanism) and another tool based on recent acausal modeling with connection mechanism.","","978-4-907764-34-0","978-4-907764-33-3","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5334789","acausal modeling;automotive control;causal modeling;modeling guidelines;plant modeling","Automotive engineering;Collaborative work;Communication system control;Computer languages;Control system synthesis;Guidelines;International collaboration;MATLAB;Mathematical model;Vehicles","automobile industry;automobiles;automotive components;mathematics computing","JMAAB plant modeling guideline;Japan Matlab automotive advisory board;PM-WG;TWC;acausal modeling;intuitive physical image assembling part;sample model;two-way-connection;vehicle model architecture","","","","0","","5","","","20091113","","IEEE","","IEEE Conference Publications"
"Design projects on automotive controls - developing an automation lab for senior projects","Guvenc, L.; Guvenc, B.A.","Autom. Lab. & Automotive Controls Res. Group, Istanbul Tech. Univ., Turkey","Control Systems, IEEE","Oct. 2004","2004","24","5","92","94","This article describes several automotive controls-related senior design projects. In this project, a team of two students built several masked Simulink blocks comprising elements of a mean value engine model (MVEM) and assembled these blocks into a blockset in the Simulink block library. The MVEM blockset was used to create a virtual engine for which an idle-speed controller was designed. An interesting aspect of this project is that neither student was from the controls option, having taken only a compulsory introductory course on system dynamics and control. Yet, their first task after creating the MVEM engine model was to design a speed controller. The overall learning and design phases proceeded quickly due to the use of the sisotool graphical user interface (GU) in Matlab's control system toolbox. The aim of this project was to create an HIL and human-in-the-loop driving simulator for testing vehicle dynamics control algorithms, examining the effect of a steer-by-wire actuator on vehicle dynamics control (VDC) performance, investigating driver-controller interaction, and eventually for driver modeling.","1066-033X","","","10.1109/MCS.2004.1337870","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1337870","","Assembly;Automatic control;Automotive engineering;Control systems;Design automation;Engines;Graphical user interfaces;Libraries;Mathematical model;Vehicle dynamics","automobiles;computer aided instruction;control engineering computing;control engineering education;control system synthesis;digital simulation;vehicle dynamics;velocity control","automation lab;automotive controls;driver-controller interaction;human-in-the-loop driving simulator;idle-speed controller;mean value engine model;senior projects;sisotool graphical user interface;steer-by-wire actuator;vehicle dynamics control;virtual engine","","","","1","","","","","20041004","","IEEE","","IEEE Journals & Magazines"
"Design, analysis and torque control of low voltage high current SRM for small automotive applications","Ruba, M.; Fodorean, D.","Dept. of Electr. Machines & Drives, Tech. Univ. of Cluj-Napoca, Cluj-Napoca, Romania","EUROCON, 2013 IEEE","1-4 July 2013","2013","","","1498","1503","The present paper deals with the design, finite element analysis (FEA) validation and the direct instantaneous torque control (DITC) if a low voltage switched reluctance machine (SRM) for small automotive applications. The machine proposed is a low voltage and high current structure able to develop the power requested by the application. The design procedure meets difficulties and solves them in manner of core saturation at high current and high power density. The analytical design procedure is detailed for the proposed machine. Discussing of high phase currents, a validation of the design needs to be approached, based on FEA method. The direct instantaneous torque control (DITC) is employed as the machine is addressed to automotive applications. As it is known that the torque ripples of the SRM are high when using only hysteresis control of the currents hence these will create discomfort to the driver. With DITC, the torque can be smoothened in order to obtain increased comfort of the passenger. In order to implement DITC method, a Matlab Simulink program was created to simulate the SRM, based on lookup tables containing the flux and torque variations function the current and rotor position, fetched from the FEA model of the machine. The program created this way offers the possibility of fast simulation of the machine and allows in the same time the possibility of implementing several control procedures.","","978-1-4673-2230-0","","10.1109/EUROCON.2013.6625176","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6625176","DITC;FEA;automobile applications;switched reluctance machine (SRM)","Magnetic flux;Reluctance motors;Rotors;Stator windings;Torque","automotive engineering;control system synthesis;electric current control;finite element analysis;machine control;reluctance machines;table lookup;torque control;transport control;voltage control","DITC;FEA;Matlab Simulink program;core saturation;direct instantaneous torque control design;finite element analysis;flux variation function;high phase current position;hysteresis current control;lookup table;low voltage high current SRM;power density;rotor position;small automotive application;switched reluctance machine;torque ripple;torque variation function","","","","0","","","","","20131010","","IEEE","","IEEE Conference Publications"
"Application of an Effective Data-Driven Approach to Real-time time Fault Diagnosis in Automotive Engines","Namburu, S.M.; Chigusa, S.; Prokhorov, D.; Liu Qiao; Choi, K.; Pattipati, K.","Toyota Motor Eng. & Manuf. North America, Ann Arbor","Aerospace Conference, 2007 IEEE","3-10 March 2007","2007","","","1","9","A dominant thrust in modern automotive industry is the development of ""smart service systems"" for the comfort of customers. The current on-board diagnosis systems embedded in the automobiles follow conventional rule-based diagnosis procedures, and may benefit from the introduction of sophisticated artificial intelligence and pattern recognition-based procedures in terms of diagnostic accuracy. Here, we present a mode-invariant fault diagnosis procedure that is based on data -driven approach, and show its applicability to automotive engines. The proposed approach achieves high-diagnostic accuracy by detecting the faults as soon as they occur. It uses statistical hypothesis tests to detect faults, a wavelet-based preprocessing of the data, and pattern recognition techniques for classifying various faults in engines. We simulate the Toyota Camry 544N Engine SIMULINK model in a real-time simulator and controlled by a prototype ECU (Electronic Control Unit). The engine model is simulated under several operating conditions (pedal angle, engine speed, etc), and pre-and post-fault data is collected for eight engine faults with different severity levels, and a database of cases is created for applying the presented approach. The results demonstrate that appealing diagnostic accuracy and fault severity estimation are possible with pattern recognition-based techniques, and, in particular, with the support vector machines.","1095-323X","1-4244-0525-4","1-4244-0525-4","10.1109/AERO.2007.352874","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4161651","","Artificial intelligence;Automobiles;Automotive engineering;Databases;Engines;Fault detection;Fault diagnosis;Pattern recognition;Testing;Virtual prototyping","automobile industry;fault diagnosis;internal combustion engines;mechanical engineering computing;statistical testing","Toyota Camry 544N Engine SIMULINK model;automotive engines;effective data-driven approach;electronic control unit;mode-invariant fault diagnosis procedure;modern automotive industry;on-board diagnosis systems;pattern recognition-based procedures;realtime fault diagnosis;rule-based diagnosis procedures;smart service systems;sophisticated artificial intelligence;statistical hypothesis tests;wavelet-based preprocessing","","","","2","","26","","","20070618","","IEEE","","IEEE Conference Publications"
"An automated contingency management simulation environment for integrated health management and control","Jianhua Ge; Roemer, M.J.; Vachtsevanos, G.","Impact Technol., LLC, Rochester, NY, USA","Aerospace Conference, 2004. Proceedings. 2004 IEEE","6-13 March 2004","2004","6","","3725","3732 Vol.6","This work presents an automated contingency management (ACM) software simulation test bed developed in Simulink that can be applied to various unmanned platforms for developing; testing and verifying automated fault accommodation strategies. Specifically, this paper introduces the required software components and integrated health management and control architecture for performing these tasks and applies it to the unmanned combat armed rotorcraft (UCAR). The ACM Simulink Blockset provides for ''plug in play"" integration of UAV models, prognostic and health management (PHM) algorithms, adaptive flight control logic, and intelligent agents into a simulation-based design environment. By integrating advanced health management, intelligent control, and intelligent reasoner strategies, the ACM simulation test bench allows designers to examine optimal fault accommodation techniques that can increases availability, improve safety, and optimize maintenance resource planning for complex vehicle systems. The demonstrated graphical user interface enables the end users to initially configure the ACM system and monitor the effectiveness of the vehicle simulation under various fault scenarios. It also enables users to rapidly design and simulate ACM components for integrated health monitoring and control system for helicopter robotics, UCARs, reusable launch vehicles, propulsion, aircraft, automotive, etc.","1095-323X","0-7803-8155-6","","10.1109/AERO.2004.1368190","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1368190","","Aerospace control;Automatic control;Automatic testing;Contingency management;Environmental management;Intelligent control;Prognostics and health management;Software testing;Unmanned aerial vehicles;Vehicle safety","adaptive control;aerospace control;aerospace simulation;aerospace testing;condition monitoring;fault simulation;graphical user interfaces;intelligent control;planning;remotely operated vehicles;software agents;software tools","Simulink Blockset;adaptive flight control logic;automated contingency management;automated fault accommodation strategy;complex vehicle systems;graphical user interface;health management and control architecture;intelligent agents;intelligent control;intelligent reasoner;maintenance resource planning;prognostic health management algorithms;simulation based design environment;software components;software simulation test bed;unmanned aerial vehicle model;unmanned combat armed rotorcraft","","","","1","","12","","","20041220","","IEEE","","IEEE Conference Publications"
"Rule Checking within the Model-Based Development of Safety-Critical Systems and Embedded Automotive Software","Farkas, T.; Grund, D.","Fraunhofer Inst. for Open Commun. Syst.","Autonomous Decentralized Systems, 2007. ISADS '07. Eighth International Symposium on","21-23 March 2007","2007","","","287","294","Safety and reliability cannot be tested into technical software systems on embedded control units after their development. Preventive actions have to be taken in respect of safety and reliability. An automatic and tool supported check of custom rules, industry standards and enterprise wide guidelines can support the quality assurance process. In the domain of automotive software engineering there is a lack of automatic checking for standard conformance. Especially, a formal and tool independent notation of rules to follow is missing. In this paper, the model-based development of automotive vehicle functions with the tools MATLAB, Simulink and Stateflow is taken as an example to show how textual rules describing standards to be met can be transformed into a formal notation using the open standards MOF and OCL. Thereafter these rules can be checked automatically. The feasibility of this approach is shown by a software demonstrator","","0-7695-2804-X","","10.1109/ISADS.2007.66","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4144682","","Automatic control;Automotive engineering;Control systems;Embedded software;Mathematical model;Software safety;Software systems;Software testing;Standards development;System testing","automotive engineering;embedded systems;knowledge based systems;software engineering","MATLAB;Simulink;Stateflow;automotive software engineering;embedded automotive software;embedded control units;reliability;rule checking;safety-critical systems;technical software systems","","","","0","","26","","","20070402","","IEEE","","IEEE Conference Publications"
