"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=1483&queryText%3Dautomotive+model+software",2014/02/11 18:51:26
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"A novel nonlinear model reduction method applied to automotive controller software","Nilsson, O.; Rantzer, A.","Dept. of Autom. Control, Lund Univ., Lund, Sweden","American Control Conference, 2009. ACC '09.","10-12 June 2009","2009","","","4587","4592","The automotive industry is experiencing tightening emission legislations together with high demands on performance and driveability. As a counteraction, controller software tends to become more and more complex. Intricate controller software has several downsides, the large number of controller parameters yields an exhaustive calibration task, often performed through costly experiments. In addition, to guarantee reliability, validation and verification analysis is performed on the controller in combination with the engine. This task would also greatly benefit from a less complex controller structure. Here a novel model reduction method of nonlinear discrete-time systems is introduced and applied to an engine controller used in current production cars. The result is a nonlinear piecewise affine system with improved simulation speed.","0743-1619","978-1-4244-4523-3","978-1-4244-4524-0","10.1109/ACC.2009.5159949","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5159949","","Automatic control;Automotive engineering;Engines;Industrial control;Linear systems;Mathematical model;Nonlinear systems;Reduced order systems;Software performance;Vehicle dynamics","automobile industry;control engineering computing;discrete time systems;engines;nonlinear control systems;reduced order systems;reliability","automotive controller software;automotive industry;emission legislations;engine controller;nonlinear discrete-time systems;nonlinear model reduction method;nonlinear piecewise affine system;reliability analysis;validation analysis;verification analysis","","","","1","","15","","","20090710","","IEEE","","IEEE Conference Publications"
"Requirements engineering in a model-based methodology for embedded automotive software","Boulanger, J-L; Van Quang Dao","Centre de Recherches de Royallieu, Univ. de Technol. de Compiegne, Compiegne","Research, Innovation and Vision for the Future, 2008. RIVF 2008. IEEE International Conference on","13-17 July 2008","2008","","","263","268","This paper resumes the requirements engineering in a model-based methodology for embedded automotive software. The methodology relies on two standard languages: EAST-ADL for automotive architecture description and SysML for systems modeling. The requirements engineering in the methodology describes phases of elicitation, modeling, traceability, verification and validation. It is illustrated by applying on a case study - the knock controller - a part of the engine management system.","","978-1-4244-2379-8","978-1-4244-2380-4","10.1109/RIVF.2008.4586365","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4586365","AUTOSAR;EAST-ADL;Embedded electronics and automotive software;UML/SysML;requirements validation and traceability","Automotive engineering;Consumer electronics;Control systems;Costs;Electrical equipment industry;Embedded software;Engines;Programming;Resumes;Unified modeling language","automotive engineering;embedded systems;formal specification;formal verification;program diagnostics;software architecture;specification languages;systems analysis","EAST-ADL;SysML;automotive architecture description language;embedded automotive software;engine management system;knock controller;model-based methodology;requirements elicitation phase;requirements engineering;systems modeling;traceability phase;validation phase;verification phase","","","","3","","28","","","20080808","","IEEE","","IEEE Conference Publications"
"Modeling Automotive Software Requirements with Aspectual Models","Xiaojian Liu; Xuqin Yan; Yang Li; Xiaobo Che; ChengYong Mao","Shandong Provincial Key Lab. of Automotive Electron. Tech. Inst. of Autom., Shandong Acad. of Sci., Jinan, China","Software Engineering (WCSE), 2010 Second World Congress on","19-20 Dec. 2010","2010","2","","216","220","Modeling software requirements is one of the grand challenges of ECU (Electronic control Unit) development. One of the main issues existing in this domain is how to organize the large amount of requirement information in a concise and manageable means to facilitate the further requirements verification and system design activities. To this end, we propose a requirement modeling framework, based on the philosophy of separation of concerns and the formal modeling techniques. The main advantages of our approach are of two folds: (1) Analyzers only need to concentrate on one aspect each time, thus the complexity of the requirements modeling is decreased, and accordingly the models' understandability is enhanced, (2) The adoption of formal techniques allows us to simulate and verify the properties of the requirements in the early stage of development, therefore the quality of requirements can be improved.","","978-1-4244-9287-9","","10.1109/WCSE.2010.128","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5718381","Architecture description language;Automotive software;Model-driven development;Requirements modeling;Timed automata","Actuators;Automata;Automotive engineering;Clocks;Driver circuits;Software;Transforms","automotive components;automotive electronics;formal verification;mechanical engineering computing","aspectual model;automotive software requirement modeling;electronic control unit development;formal modeling","","","","0","","8","","","20110222","","IEEE","","IEEE Conference Publications"
"Aerospace- proven software development processes and tools in automotive Environments: Experience, challenges and opportunities in model-based design","Gartner, J.","","Safety Critical Applications from Aerospace to Automotive, 2006. The IEE Seminar on (Ref. No. 2006/11441)","22 March 2006","2006","","","33","34","<div style=""font-variant: small-caps; font-size: .9em;"">First Page of the Article</div><img class=""img-abs-container"" style=""width: 95%; border: 1px solid #808080;"" src=""/xploreAssets/images/absImages/01619026.png"" border=""0"">","0537-9989","0-86341-619-5","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1619026","","","","","","","","0","","","","","20060410","","IET","","IET Conference Publications"
"A Synchronization Protocol for Temporal Isolation of Software Components in Vehicular Systems","Nolte, T.; Insik Shin; Behnam, M.; Sjodin, M.","MRTC, Malardalen Univ., Vasteras, Sweden","Industrial Informatics, IEEE Transactions on","Nov. 2009","2009","5","4","375","387","We present a method that allows for integration of individually developed functions of software components into a predictable real-time system. The method has been designed to provide a lightweight mechanism that gives temporal firewalls between functions, preventing unpredictable side effects during function integration. The method maps well to the AUTOSAR (automotive open system architecture) software component model and can thus be used to facilitate seamless and predictable integration and isolation of AUTOSAR components that have been developed by different manufacturers. Specifically, this paper presents a protocol for synchronization in a hierarchical real-time scheduling framework. Using our protocol, a software component does not need to know, and is not dependent on, the timing behavior of software components belonging to other functions; even though they share mutually exclusive resources. In this paper, we also prove the correctness of our approach and evaluate its efficiency and cost in terms of system load in a vehicular context.","1551-3203","","","10.1109/TII.2009.2033267","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5286303","Automotive;automotive open system architecture (AUTOSAR);hierarchical scheduling;operating system;real-time systems;scheduling;subsystem integration and resource allocation policy (SIRAP<?Pub _bookmark Command=""[Quick Mark]""?>);synchronization","","authorisation;automobiles;automotive electronics;object-oriented programming;open systems;protocols;real-time systems;scheduling;software architecture;synchronisation","AUTOSAR;automotive open system architecture software component model;hierarchical real-time scheduling framework;real-time system;synchronization protocol;temporal firewalls;temporal software component isolation;vehicular systems","","","","7","","34","","2009-10-13","20091103","","IEEE","IEEE Computer Society;IEEE Industrial Applications Society;IEEE Industrial Electronics Society;IEEE Robotics and Automation Society;IEEE Systems, Man, and Cybernetics Society","IEEE Journals & Magazines"
"Co-simulation of multi-ECU hardware/software system using timing back-annotation method","Araki, D.; Takamizawa, H.","InterDesign Technol. Inc., Tokyo, Japan","SoC Design Conference (ISOCC), 2009 International","22-24 Nov. 2009","2009","","","380","383","This paper describes a high speed and timing approximate co-simulation method for the large-scale multiple-ECUs automotive system. The timing back-annotating method is applied to accelerate the simulation speed. This paper also shows how to build/maintain large scale virtual automotive software/hardware platform model. Finally, the performance of co-simulation is evaluated by comparing the behavior of actual system and that of co-simulation.","","978-1-4244-5034-3","978-1-4244-5035-0","10.1109/SOCDC.2009.5423837","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5423837","CAN;automotive software;hardware and software co-simulation;multi ECU system;timing backannotaion;virtual platform","Acceleration;Assembly;Automotive engineering;Embedded software;Hardware;Large-scale systems;Microprocessors;Software maintenance;Software systems;Timing","automobiles;automotive engineering;digital simulation;hardware-software codesign;virtual reality","large scale virtual automotive software-hardware platform model;large-scale multipleECU automotive system;multiECU hardware system;multiECU software system;timing approximate cosimulation method;timing back-annotating method","","","","0","","3","","","20100304","","IEEE","","IEEE Conference Publications"
"The Hardware–Software Tango [Point of View]","Prasad, K.V.","","Proceedings of the IEEE","July 2009","2009","97","7","1159","1160","This paper highlights the dynamic software-hardware systems on recent development in aerospace, automotive, health care, communication, education, entertainment, finance, and many others. With the unceasing progress on the on how software sustains hardware-based function and vice versa, this proceedings will have a special issue on the topic of aerospace and automotive software later this year, and some invited papers will discuss: the progress of the past decades and present an expert's view into the future of aerospace and automotive software engineering, architecture, components, systems, and systems-of-systems; safety-driven software; software cost; software architectures; time-critical software; hardware-software codesign; software systems engineering; model-driven software engineering; model-integration methodologies; collaborative-model integration; toolset integration; aerospace software requirements; automobile software requirements; software security; software privacy; software usability; mobile systems software; software systems for intermittent communications and software systems for telemetry; defense systems; flight controls; and entertainment systems.","0018-9219","","","10.1109/JPROC.2009.2021050","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5075755","","Aerospace engineering;Automotive engineering;Collaborative software;Communication system software;Hardware;Software engineering;Software systems","computer software;hardware-software codesign;software architecture","aerospace;automotive;collaborative-model integration;communication;defense systems;education;entertainment;finance;flight controls;hardware-software codesign;health care;mobile systems software;safety-driven software;software architectures;software cost;software engineering;software privacy;software usability;software-hardware systems;telemetry;time-critical software;toolset integration","","","","0","","","","","20090616","","IEEE","IEEE","IEEE Journals & Magazines"
"Modeling and Analyzing for Automotive Nets System Based on OOPN","Hua Fang; Jianghong Han; Zhenchun Wei","Sch. of Comput. Sci. & Inf. Eng., Shanghai Inst. of Technol., Shanghai, China","Information Technology, Computer Engineering and Management Sciences (ICM), 2011 International Conference on","24-25 Sept. 2011","2011","4","","335","338","Recently multilayer automotive nets systems based on CAN and LIN are adopted to solve problems of the increasing of wire bunch weight, lack in module installation space in automotive electronic systems and so on. The software structure of multilayer automotive nets becomes more and more complex, and the real-time of control messages on the automotive nets is difficult to describe. The difficulty of designing multilayer automotive nets software is discussed and a modeling method for hierarchical automotive nets based on the object-oriented Petri net is proposed in this paper. First the model describes each subsystem behavior of real-time processing messages and controlling implemental devices, and analyzes features of information sharing among the objects, and then the paper puts forward a software framework for automotive body control subsystem. Second, the model is used to analyze features of information sharing among the objects. Third, it is used to describe each subsystem real-time behaviors of processing messages and implemental device controllers operating, and put forward a reasonable software framework for the automotive body control subsystem. This study can help to design and analyze the object-oriented model in the automotive body system effectively, and provide a convenient and rapid way for developing the logical multilayer automotive nets systems software.","","978-1-4577-1419-1","","10.1109/ICM.2011.39","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6113762","automotivenets;informationsharing;modeling;object-oriented Petri net","Automotive electronics;Educational institutions;Nonhomogeneous media;Object oriented modeling;Real time systems;Software","Petri nets;automotive engineering;object-oriented programming","OOPN;automotive body control subsystem;automotive electronic systems;device controllers;information sharing;multilayer automotive nets software;multilayer automotive nets systems;object-oriented Petri net;object-oriented model;software framework;software structure","","","","0","","10","","","20111229","","IEEE","","IEEE Conference Publications"
"Welcome message of the chairs","He Zhang; Liming Zhu; Ihor Kuz","","Software Engineering for Embedded Systems (SEES), 2012 2nd International Workshop on","9-9 June 2012","2012","","","iii","iv","With the proliferation of embedded ubiquitous systems in all aspects of human life, the embedded systems world has become a fast growing industry. Embedded systems have to rely on high quality hardware as well as high quality software. Software development for embedded systems is often a complex undertaking and fundamentally different from that of non-embedded systems. Complexity arises from the need to co-design and create software at low-level of abstraction that also interacts closely with hardware with strong emphasis on dependability and mission-critical real-time constraints. Compared to traditional software development, the increasing complexity also exacerbates challenges in embedded software development processes, such as troubles in achieving sufficient product quality and timely delivery. In order to tackle these challenges in embedded software development, industry needs to apply software engineering technologies that are appropriate for specific situations. The 2nd International Workshop on Software Engineering for Embedded Systems (SEES 2012) Workshop, in conjunction with International Conference on Software Engineering (ICSE 2012) in Zurich, Switzerland, aims to provide researchers and practitioners an international forum to discuss the issues, challenges in adopting software engineering methods for embedded systems development. Further, the overall goal of the workshop is to identify the research opportunities and develop a research agenda to tackle the challenges. The workshop program committee selected nine papers from eighteen submissions for the workshop proceedings. They cover several interesting software-related aspects of embedded systems development, such as software-system architecture, development process, component- and model-based development, and automotive development. The diversity of topics and the decent number of submissions indicate what a vibrant community there is in the intersection of software engineering and embedded systems.- It encourages us to further discover and contribute to this growing community.","","978-1-4673-1852-5","","10.1109/SEES.2012.6225483","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6225483","","","","","","","","0","","","","","20120628","","IEEE","","IEEE Conference Publications"
"Test front loading in early stages of automotive software development based on AUTOSAR","Michailidis, A.; Spieth, U.; Ringler, T.; Hedenetz, B.; Kowalewski, S.","Group Res. & Adv. Eng., Daimler AG, Sindelfingen, Germany","Design, Automation & Test in Europe Conference & Exhibition (DATE), 2010","8-12 March 2010","2010","","","435","440","Embedded software development has become one of the greatest challenges in the automotive domain, due to the rising complexity of vehicle systems. A method to handle the complexity of automotive software is Model Based Design (MBD). As MBD offers great advantages in early simulation and testing, it has become today's mainstream method for automotive software engineering. However, some aspects can be initially tested after the integration of software on real hardware components (usually by the supplier) and when all parts of a system (e.g. bus systems, sensors, actuators) are present. The consequence is that the requirement specification of the according system possibly contains gaps that can lead to software defects. New technologies like the AUTOSAR standard enable additional potentials for the validation of model based developed software. Due to the AUTOSAR software architecture it is possible for an OEM to realize an early ??virtual?? software integration with an acceptable effort and perform at next step a front loading of system tests. In this paper we present an approach that improves the quality of the requirement specification artifacts by using test front loading. In detail, we analyze the requirement engineering part of the software development process to identify aspects that can not be tested without having all system components. Afterwards, we classify these aspects and define an abstract test pattern that can be globally used for testing. Additionally, we illustrate our approach in a case study on an interior light system for the next Mercedes-Benz M-Class generation.","1530-1591","978-1-4244-7054-9","","10.1109/DATE.2010.5457166","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5457166","AUTOSAR;front loading;model based design;validation and test;virtual integration","Actuators;Automotive engineering;Embedded software;Hardware;Programming;Sensor systems;Software engineering;Software testing;System testing;Vehicles","automobiles;embedded systems;open systems;program testing;program verification;software architecture;systems analysis;traffic engineering computing","AUTOSAR;automotive open system architecture;automotive software development;automotive software engineering;embedded software development;model based design;next Mercedes-Benz M-Class generation;requirement engineering;requirement specification artifact quality;software architecture;software defects;test front loading;vehicle system complexity;virtual software integration","","","","0","","15","","","20100429","","IEEE","","IEEE Conference Publications"
