"http://ieeexplore.ieee.org/search/searchresult.jsp?bulkSetSize=91&queryText%3Dautomotive+uml",2014/02/11 19:36:18
"Document Title",Authors,"Author Affiliations","Publication Title","Publication Date","Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN","ISBN","EISBN","DOI",PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","DOE Terms","PACS Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","Online Date",Date Added To Xplore,"Meeting Date","Publisher","Sponsors",Document Identifier
"An integrated environment for simulation and modelling","Kennedy, A.; Raistrick, C.","","Tools for Simulation and Modelling (Ref. No. 2000/043), IEE Seminar on","2000","2000","","","2/1","2/4","It is now widely accepted in the automotive electronics industry that the scale and complexity of the software content in cars is destined for dramatic increase in the coming five years, fuelled by intense competitive pressures. Kennedy Carter, along with its partners in two EU-funded research programs, has accepted the challenge of creating the definitive integrated development environment for embedded automotive software for the first decade of this century (2000-2010). The vision that informs these two projects is the need for an integrated development environment conforming to an open systems/software architecture. Part of that vision is that the algorithmic, control theoretic emphasis of much software development in the automotive industry hitherto will not be sufficient to manage the scale and complexity of the software challenge that the industry faces. Thus, tools such as MATRIXx and MatLab must be augmented by tools which have been proven in large scale telecommunications and aerospace projects and which support the separation of concerns, rapid prototyping, co-design and code generation. Kennedy Carter is now able to offer an integrated development environment (IDE), comprising the I-UML, I-SIM/RT and I-CCG products. Used in conjunction with MATRIXx from Integrated Systems, or MatLab/Simulink from The Mathworks, these products are able to realise the vision. The result is a development environment that offers comprehensive and flexible support for automotive system development","","","","10.1049/ic:20000227","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=848156","","","","","","","","0","1","","","","20020806","","IET","","IET Conference Publications"
"Model-based design and verification of automotive electronics compliant with OSEK/VDX","Guoqing Yang; Minde Zhao; Lei Wang; Zhaohui Wu","Coll. of Comput. Sci., Zhejiang Univ., China","Embedded Software and Systems, 2005. Second International Conference on","16-18 Dec. 2005","2005","","","7 pp.","","Model-based approaches are gradually applied in embedded system design with Unified Modeling Language (UML) and its profiles, but in terms of automotive electronics domain, few developers adopt UML to design system models because of inadequate tools that support the domain-specific modeling. This paper puts forward a model-based approach for automobile electronics software design and verification with a dependable platform compliant with OSEK/VDX standard. In addition, a case study is presented to demonstrate the application of the approach. The contribution of the approach is threefold. First, the approach applies the theory of model-based design with OSEK/VDX standard in automotive electronics domain. Second, the approach solves the transformation between UML models and OSEK/VDX models through an efficient method. Third, the approach simulates the system models and provides the designer with the results to optimize the design at design-level.","","0-7695-2512-1","","10.1109/ICESS.2005.70","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1609882","","Application software;Automotive electronics;Design optimization;Electronic equipment testing;Embedded software;Embedded system;Software design;Software standards;Standards development;Unified modeling language","Unified Modeling Language;automotive electronics;electronic engineering computing;embedded systems;formal verification;object detection;object-oriented programming;open systems;standards;vehicles","OSEK;Unified Modeling Language;VDX;automobile electronics software design;automobile electronics software verification;automotive electronics;embedded system design","","","","2","","18","","","20060403","","IEEE","","IEEE Conference Publications"
"An Integrative Approach for Embedded Software Design with UML and Simulink","Farkas, T.; Neumann, C.; Hinnerichs, A.","Fraunhofer Inst. for Open Commun. Syst., Fraunhofer, Germany","Computer Software and Applications Conference, 2009. COMPSAC '09. 33rd Annual IEEE International","20-24 July 2009","2009","2","","516","521","The increased amount of software in automotive embedded systems has challenged its C code development to successfully manage software design, reuse, flexibility and efficient implementation. Model-based methods help to address such challenges with more abstract specification, code generation and simulation to determine if software design will meet requirements. However, in todaypsilas development processes lots of different legacy artifacts are involved, that hamper a frictionless migration from C code to model-based design. Therefore, migration concepts and adequate domain-specific methods with adoption of modeling languages and their tools in established embedded coding environments are needed. In our approach we present a novel migration concept considering the integration of two different modeling languages UML and Simulink in a traditional automotive software engineering process. The proof is demonstrated within the software development of a real automotive car door-controller ECU.","0730-3157","978-0-7695-3726-9","","10.1109/COMPSAC.2009.185","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5254079","Automotive;CAN;ECU;Embedded Software Design;Simulink;UML","Application software;Automotive engineering;Communication system software;Embedded software;Embedded system;Mathematical model;Programming;Signal processing;Software design;Unified modeling language","C language;Unified Modeling Language;automobile industry;automobiles;automotive components;control system synthesis;digital simulation;embedded systems;object-oriented methods;object-oriented programming;program compilers;software architecture;software development management;software reusability","C code generation;UML modeling language;abstract specification;automotive car door-controller ECU;automotive embedded software system design;automotive industry;automotive software engineering process;domain-specific method;embedded code-for-control unit;integrative approach;migration concept;object-based method;simulink control design;software component architecture;software development management process;software flexibility;software requirement;software reuse","","","","1","","24","","","20090922","","IEEE","","IEEE Conference Publications"
"Development of educational material for real-time operating system","Yoshizaki, A.; Shimizu, N.","Prof. Grad. Sch., Course of Embedded Technol., Tokai Univ., Tokyo, Japan","Computing, Electronics and Electrical Technologies (ICCEET), 2012 International Conference on","21-22 March 2012","2012","","","868","872","The importance of understanding real-time OS is getting higher and higher from academic field to industrial field. And it is difficult not only to understand the concept of real-time OS but also implement applications working on it. We develop an educational material to study real-time OS. Our educational material can cover both, the concept of real-time OS and implementation of application. Usually we evaluate real-time OS with using microprocessor boards. However, microcomputer boards are difficult to keep using as educational materials because companies of microcomputer boards often change their specification of boards or discontinue products. Therefore, we use cygwin, which is UNIX environment working on Microsoft Windows OS, for simulation environment. Students do not need to prepare any actual equipment. We choose OSEK/VDX OS for real-time OS. Students can work OSEK/VDX OS on cygwin. We developed “Live cygwin” which can execute cygwin applications directly from CD ROM without installing on the PC. OSEK/VDX is an open standard specification developed for automotive embedded software in Europe. As executable code of OSEK/VDX OS on cygwin environment, we use TOPPERS ATK. TOPPERS ATK (Automotive Kernel) is open source code implemented of OSEK/VDX OS by TOPPERS (Toyohashi Open Platform for Embedded Real-Time Systems). And we developed UML documentations of OSEK/VDX OS. These materials can help students' understanding the real-time OS through developing and simulating their programs. UML documentation is reference for them.","","978-1-4673-0211-1","","10.1109/ICCEET.2012.6203861","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6203861","OSEK/VDX;TOPPERS ATK;cygwin;educational material;real-time OS","Automotive engineering;Embedded software;Materials;Read only memory;Unified modeling language","Unified Modeling Language;Unix;computer science education;educational aids;microcomputers;microprocessor chips;operating system kernels;public domain software;real-time systems","CD ROM;Microsoft Windows OS;OSEK/VDX OS;PC;TOPPERS ATK;Toyohashi open platform for embedded real-time systems;UML documentations;UNIX environment;academic field;automotive embedded software;automotive kernel;cygwin environment;educational material;executable code;industrial field;live cygwin;microcomputer boards;microprocessor boards;open source code;open standard specification;real-time OS;real-time operating system;simulation environment","","","","0","","3","","","20120524","","IEEE","","IEEE Conference Publications"
"Automotive safety assurance: the role of legislation and standards","Rivett, R.","","Safety Assurance, 2005. The IEE Seminar on (Ref. No. 2005/11081)","10-11 Nov. 2005","2005","","","9 pp.","","The paper is a powerpoint presentation on the role of legislation and standards in automotive safety assurance. The following topics were covered in the discussion: the context of the automotive industry; public attitudes to risk; safety standards such as the Federal Motor Vehicle Safety Standards (FMVSS) issued by the National Highway Traffic Safety Administration (NHTSA), MISRA, and IEC61508 which covers ISO/TC22/SC3/WG16 standards; current trends in automotive software usage and development - such as the use of UML, control modelling tools, code-generators, floating point arithmetic, MISRA-C and hardware-in-the-loop testing; and the future of road transportation.","0537-9989","0-86341-574-1","","","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1575246","","","automated highways;automobile industry;legislation;road safety;standards","Federal Motor Vehicle Safety Standards;IEC61508;ISO;MISRA-C;SC3;TC22;UML;WG16;automotive industry;automotive safety assurance;automotive software development;automotive software usage;code-generators;control modelling tools;floating point arithmetic;hardware-in-the-loop testing;legislation;safety standards","","","","0","","","","","20060116","","IET","","IET Conference Publications"
"Moving From Federated to Integrated Architectures in Automotive: The Role of Standards, Methods and Tools","Di Natale, M.; Sangiovanni-Vincentelli, A.L.","ReTiS Lab., Scuola Superiore Sant''Anna, Pisa, Italy","Proceedings of the IEEE","April 2010","2010","98","4","603","620","Cost pressure, flexibility, extensibility and the need for coping with increased functional complexity are changing the fundamental paradigms for the definition of automotive and aeronautics architectures. Traditional designs are based on the concept of a <i>Federated Architecture</i> in which integrated hardware/software components [Electronic Control Units (ECUs)] realize mostly independent or loosely interconnected functions. These components are connected by bus and cooperate by exchanging messages. This paradigm is now being replaced by the <i>Integrated Architecture</i>, - the concept comes from Integrated Modular Avionics (IMA) introduced by the avionics community (see C. B. Watkins and R. Walter, ?Transitioning from federated avionics architectures to integrated modular avionics?, in Proc. 26th Digital Avionics Syst. Conf., Oct. 2007) but it is certainly general and applicable to other fields and in particular, automotive - in which software components can be supplied from multiple sources, integrated on the same hardware platform or physically distributed and possibly moved from one CPU to another without loss of functional and time correctness and providing a guaranteed level of reliability. This shift will decouple software design from the hardware platform design and provide opportunities for the optimization of the architecture configuration, increased extensibility, flexibility and modularity. However, the integration of software components in a distributed system realizing a complex functional behavior and characterized by safety, time and reliability constraints requires a much tighter control on the component model and its semantics, new methods and tools for analyzing the results of the composition, whether by simulation or formal methods, and methods for exploring the architecture solution space and optimizing the configuration. We provide a general overview of existing challenges and possible solutions to the design and analysis problem, <i>with - - special focus on the automotive domain</i>. The development of such methods and tools must necessarily consider compatibility with existing modeling languages and standards, including UML, AUTOSAR and synchronous reactive models, on which the widely used commercial products Simulink and SCADE are based.","0018-9219","","","10.1109/JPROC.2009.2039550","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5440059","Architecture;automotive electronic system;automotive software;design methodology;design space exploration;system design","","automotive electronics;computational complexity;electronic engineering computing;reliability;software engineering","ECU;IMA;aeronautics architectures;architecture configuration;automotive architectures;cost pressure;distributed system;electronic control units;exchanging messages;extensibility;federated architectures;flexibility;functional complexity;functional correctness;fundamental paradigms;hardware components;hardware platform design;integrated architectures;integrated modular avionics;optimization;software components;synchronous reactive models;time correctness","","","","14","","70","","","20100329","","IEEE","IEEE","IEEE Journals & Magazines"
"A structured and model-based hazard analysis and risk assessment method for automotive systems","Beckers, K.; Heisel, M.; Frese, T.; Hatebur, D.","Paluno - The Ruhr Inst. for Software Technol., Univ. Duisburg-Essen, Duisburg, Germany","Software Reliability Engineering (ISSRE), 2013 IEEE 24th International Symposium on","4-7 Nov. 2013","2013","","","238","247","The released ISO 26262 standard requires a hazard analysis and risk assessment for automotive systems to determine the necessary safety measures to be implemented for a certain feature. In this paper, we present a structured and model-based hazard analysis and risk assessment method for automotive systems. The hazard analysis and risk assessment are based on a requirements engineering process using problem frames. Their elements are represented by a UML notation extended with stereotypes. The UML model enables a rigorous validation of several constraints expressed in OCL. We illustrate our method using an electronic steering column lock system.","","","","10.1109/ISSRE.2013.6698923","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6698923","ISO 26262;automotive;hazard analysis;safety","Automotive engineering;Hazards;ISO standards;Risk management;Unified modeling language;Vehicles","Unified Modeling Language;automobile industry;formal specification;risk management","OCL;UML notation;automotive systems;electronic steering column lock system;model-based hazard analysis;requirements engineering process;risk assessment method","","","","0","","","","","20140102","","IEEE","","IEEE Conference Publications"
"Pattern-Based Modeling and Analysis of Failsafe Fault-Tolerance in UML","Ebnenasir, A.; Cheng, B. H C","Michigan Technol. Univ., Houghton","High Assurance Systems Engineering Symposium, 2007. HASE '07. 10th IEEE","14-16 Nov. 2007","2007","","","275","282","In order to facilitate incremental modeling and analysis of fault-tolerant embedded systems, we introduce an object analysis pattern, called the detector pattern, that provides a reusable strategy for capturing the requirements of failsafe fault-tolerance in an existing conceptual model, where a failsafe system satisfies its safety requirements even when faults occur. We also present a method that (i) uses the detector pattern to help create a behavioral model of a failsafe fault-tolerant system in UML, (ii) generates and model checks formal models of UML state diagrams of the fault-tolerant system, and (Hi) visualizes the model checking results in terms of the UML diagrams to facilitate model refinement. We demonstrate our analysis method in the context of an industrial automotive application.","1530-2059","978-0-7695-3043-7","","10.1109/HASE.2007.47","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4404750","Detector;Fault-Tolerance;FormalMethods;Requirements Analysis;UML","Detectors;Embedded system;Failure analysis;Fault detection;Fault tolerance;Fault tolerant systems;Object detection;Pattern analysis;Safety;Unified modeling language","Unified Modeling Language;fault tolerant computing;formal specification;object-oriented programming;program diagnostics;program verification;security of data;software reusability","UML diagrams;UML state diagrams;behavioral model;detector pattern;failsafe fault-tolerance;failsafe system;fault-tolerant embedded systems;fault-tolerant system;incremental modeling;model checking;model checks formal models;model refinement;object analysis pattern;pattern-based analysis;pattern-based modeling;requirements capturing;reusable strategy;safety requirements","","","","0","","2","","","20071217","","IEEE","","IEEE Conference Publications"
"Experiences from a model-based methodology for embedded electronic software in automobile","Boulanger, J-L; Van Quang Dao","Centre de Recherches de Royallieu, Univ. de Technol. de Compiegne, Compiegne","Information and Communication Technologies: From Theory to Applications, 2008. ICTTA 2008. 3rd International Conference on","7-11 April 2008","2008","","","1","6","This paper describes our experiences learnt from a research project called MeMVaTEx in developing embedded software for automotive electronics. The objective is to propose a model-based methodology satisfying automotive safety standards and helping engineers to model their system, enhancing the requirements validation and traceability. For that, we describe automotive systems an architecture description language EAST- ADL, and use two UML profiles: SysML for system modeling and MARTE for real-time aspects. The proposed methodology is applied on a case study to show its efficiency. We also discuss the limit and recommendation when delaying the methodology.","","978-1-4244-1751-3","978-1-4244-1752-0","10.1109/ICTTA.2008.4530259","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4530259","AUTOSAR;Automotive software;EAST-ADL;MARTE;SysML;UML;embedded electronics","Architecture description languages;Automobiles;Automotive engineering;Consumer electronics;Embedded software;IEC standards;ISO standards;Programming;Software safety;Unified modeling language","Unified Modeling Language;automobile industry;automotive electronics;embedded systems","EAST-ADL architecture description language;MeMVaTEx project;SysML system modeling;UML profile;Unified Modeling Language;automotive safety standard;embedded automotive electronic software;model-based methodology;requirement validation","","","","2","","20","","","20080523","","IEEE","","IEEE Conference Publications"
"Beyond UML to an end-of-line functional test engine","Baldini, A.; Benso, A.; Prinetto, P.","Dipt. di Automatica e Informatica, Politecnico di Torino","Design, Automation and Test in Europe Conference and Exhibition, 2002. Proceedings","2002","2002","","","499","503","In this paper, we analyze the use of UML as a starting point to go from design issues to end of production testing of complex embedded systems. The first point is the analysis of the big gap between system signals and UML messages; then the paper focuses on the additional information necessary to fill such gap; different test types are considered, focusing on the application software test; finally the actuation and observation are both analyzed inside the test environment, with particular care to the black-box requirement for behavioral testing. The emphasis of the work is on the resulting test engine definition, verified on a complex case study of a top-of-the-line automotive application; this application is a modern car console, grouping many controls of car-related devices, such as phone, navigation, radio, CD. The testing of GSM capabilities of such device is studied in particular.","1530-1591","0-7695-1471-5","","10.1109/DATE.2002.998347","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=998347","","Application software;Automotive applications;Embedded system;Engines;Information analysis;Production systems;Signal analysis;Software testing;System testing;Unified modeling language","automatic test software;automotive electronics;design for testability;embedded systems;production testing;software standards;specification languages","CD;GSM;UML;Unified Modeling Language;application software test;automotive application;car console;complex embedded systems;navigation;phone;production testing;radio;test engine","","","","0","","","","","20020807","","IEEE","","IEEE Conference Publications"
"Towards Formal Energy and Time Aware Behaviors in EAST-ADL: An MDE Approach","Eun-Young Kang; Perrouin, G.; Schobbens, P.","PReCISE Res. Centre, Univ. of Namur, Namur, Belgium","Quality Software (QSIC), 2012 12th International Conference on","27-29 Aug. 2012","2012","","","124","127","Energy-aware real-time (ERT) systems are increasingly complex and have pervaded various areas, from automotive to telecommunication systems. Dedicated UML-based modeling languages, such as EAST-ADL or MARTE have been proposed to harness this complexity. However, they provide limited support for modeling ERT constraints, in particular continuous energy consumption. To cope with this issue we introduce a formal interchange language, Extended Function-block Graphs (XFG), for modeling and analysis of ERT behaviors. An XFG UML profile augmenting EAST-ADL and MARTE is presented to facilitate modeling those behaviors by means of state machines. A set of mapping rules is proposed to automatically transform such profiled models into the XFG language.","1550-6002","978-1-4673-2857-9","","10.1109/QSIC.2012.13","http://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6319235","EAST-ADL;Formal methods;MARTE;Model transformation;Model-driven engineering;Timing and energy consumption analysis;UML state diagram","Analytical models;Clocks;Energy consumption;Real-time systems;Semantics;Syntactics;Unified modeling language","Unified Modeling Language;finite state machines;formal languages;graphs;real-time systems","EAST-ADL language;ERT behavior analysis;ERT behavior modeling;ERT constraints;MARTE language;UML-based modeling languages;Unified Modeling Language;XFG UML profile;XFG language;automotive systems;continuous energy consumption;energy aware real-time systems;extended function-block graphs;formal energy aware behavior;formal interchange language;formal time aware behavior;mapping rules;model-driven engineering;state machines;telecommunication systems","","","","2","","20","","","20121004","","IEEE","","IEEE Conference Publications"
